PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Kwon, N; Song, K; Lee, HS; Kim, J; Park, M				Kwon, Nahyun; Song, Kwonsik; Lee, Hyun-Soo; Kim, Jinwoo; Park, Moonseo			Construction Noise Risk Assessment Model Focusing on Construction Equipment	JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT			English	Article						Noise management; Construction noise; Risk assessment; Conflict and dispute; Noise-induced risk	PREPULSE INHIBITION; TRAFFIC NOISE; ANNOYANCE	Environmental issues are becoming a growing concern for the construction sector and cause a number of complaints. Construction noise is one of the most prevalent stressors to the public, especially for residents near worksites. Many academic and practical studies have been conducted to address such noise-related problems. However, conventional approaches typically focus on monitoring noise and experts' judgment; they are limited at evaluating the degree of risk caused by noise. This paper proposes a model for determining the noise-induced risk, with the severity based on the predicted noise level from a Monte Carlo simulation and the occurrence probability of the noise exceeding a certain limit. Case studies were conducted to confirm the applicability of the model. The results indicate the crucial period that needs to be carefully managed, which is more applicable to determining the noise-induced risk compared to existing approaches. This paper contributes to the literature for noise management by presenting a method for evaluating the impact of noise-related risk and providing a pragmatic alternative to supplement existing approaches during the preconstruction phase.	[Kwon, Nahyun; Song, Kwonsik; Lee, Hyun-Soo; Park, Moonseo] Seoul Natl Univ, Dept Architecture & Architectural Engn, 39-425,Gwanak Ro 1, Seoul 08826, South Korea; [Kim, Jinwoo] Univ Nebraska Lincoln, Charles Durham Sch Architectural Engn & Construct, W145H Nebraska Hall, Lincoln, NE 68588 USA	Park, M (corresponding author), Seoul Natl Univ, Dept Architecture & Architectural Engn, 39-425,Gwanak Ro 1, Seoul 08826, South Korea.	nhkwon@snu.ac.kr; woihj@snu.ac.kr; hyunslee@snu.ac.kr; jwkim@huskers.unl.edu; mspark@snu.ac.kr	Kwon, Nahyun/V-1422-2019	Kwon, Nahyun/0000-0001-9965-9611; Kim, Jinwoo/0000-0001-7003-1222	Institute of Construction and Environmental Engineering at Seoul National University	This research was supported by Institute of Construction and Environmental Engineering at Seoul National University. The authors wish to express their gratitude for the support.		54	9	9	4	31	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	0733-9364	1943-7862		J CONSTR ENG M	J. Constr. Eng. Manage.	JUN	2018	144	6							04018034	10.1061/(ASCE)CO.1943-7862.0001480			12	Construction & Building Technology; Engineering, Industrial; Engineering, Civil	Construction & Building Technology; Engineering	GD0BC	WOS:000430162400006					2021-12-21	
J	Singh, A; Jampel, G				Singh, Amarjit; Jampel, Gempo			Leadership Flexibility Space	JOURNAL OF MANAGEMENT IN ENGINEERING			English	Article						Decision making; Information sharing; Consultative autocrat; Active manager		A model is proposed for evaluating leadership capability, which is observed on a grid called the leadership flexibility space. Questionnaires were prepared and responses were received from engineers of the Public Works Department (PWD) for an applied study of their organization. The model evaluates two basic parameters: (I) decision making capability and (2) information input by group during decision making. Five types of leaders are evaluated: consultative autocrats, complete autocrats, consensus managers, impoverished managers, and active managers. Results showed that 70% of resident engineers/area engineers and over 46% of project engineers could be categorized as falling in the impoverished manager's zone. These percentages might be slightly reduced if certain gray areas are granted to the zones; however, any such impact is not significant. Demographic evaluations are made for age group, number of projects handled in one's career, number of projects handled at PWD, years of experience, years with PWD, years of design experience, marital status, and family encouragement. Among other findings, it was discovered that older engineers, and those who had handled more than 20 projects at PWD, tended to fall in the impoverished manager's zone more than other engineers. Remedial measures are suggested.	[Singh, Amarjit] Univ Hawaii, Dept Civil & Environm Engn, Honolulu, HI 96822 USA; [Jampel, Gempo] Bhutan Power Corp Ltd, Dept Dev & Construct, Planning & Monitoring Unit, Thimphu, Bhutan	Singh, A (corresponding author), Univ Hawaii, Dept Civil & Environm Engn, 2540 Dole St,Holmes Hall 383, Honolulu, HI 96822 USA.							13	11	11	1	4	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	0742-597X			J MANAGE ENG	J. Manage. Eng.	OCT	2010	26	4					176	188		10.1061/(ASCE)ME.1943-5479.0000017			13	Engineering, Industrial; Engineering, Civil	Engineering	652AE	WOS:000281971200003					2021-12-21	
J	Akterujjaman, SM; Mulder, R; Kievit, H				Akterujjaman, S. M.; Mulder, Roelof; Kievit, Henk			The influence of strategic orientation on co-creation in smart city projects: enjoy the benefits of collaboration	INTERNATIONAL JOURNAL OF CONSTRUCTION MANAGEMENT			English	Article; Early Access						Stewardship; sustainability; co-creation; development; collaboration		Based on Stewardship Theory, it is posited that commercial organizations, governments, and citizens would all benefit the co-creation in Smart City Projects. To obtain valuable insights, a qualitative research study was conducted on Dutch smart city projects. Fifteen cities responded to the invitation to participate. By mutual agreement, twelve projects were selected since they met the requirements for the research. Fourteen smart city professionals completed a questionnaire and were interviewed. The acquired data were analysed by the template analysis method. The results of this study contribute to the theory of the strategic orientation of organizations and the theory of co-creation. We found that the goal orientation and motivation of individuals were critical, and therefore these aspects were included in this research. As such, we would encourage managerial practices to analyse the impact of the strategic orientation of all actors. Once the challenges in multiparty co-creation are overcome, the effectiveness of creating solutions for societal challenges will improve. This will foster and improve the liveability of cities for residents and speed progress on various societal aspects.	[Akterujjaman, S. M.] BGMEA Univ Fash & Technol, Dept Business Adm, Dhaka, Bangladesh; [Akterujjaman, S. M.; Mulder, Roelof] Nyenrode Business Univ, Breukelen, Bangladesh; [Kievit, Henk] Nyenrode Business Univ, Ctr Entrepreneurship Governance & Stewardship, Breukelen, Bangladesh	Akterujjaman, SM (corresponding author), BGMEA Univ Fash & Technol, Dept Business Adm, Dhaka, Bangladesh.; Akterujjaman, SM (corresponding author), Nyenrode Business Univ, Breukelen, Bangladesh.	smakter2010@gmail.com	Kievit, Henk/AAP-8715-2020; Akterujjaman, S M/AAM-6229-2021	Akterujjaman, S M/0000-0003-0404-4791				30	4	4	1	8	TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND	1562-3599	2331-2327		INT J CONSTR MANAG	Int. J. Constr. Manag.												10.1080/15623599.2020.1736834		MAR 2020	9	Management	Business & Economics	LA6AE	WOS:000524027700001					2021-12-21	
J	Gibberd, J				Gibberd, Jeremy			Measuring capability for sustainability: the Built Environment Sustainability Tool (BEST)	BUILDING RESEARCH AND INFORMATION			English	Article						net-positive; built environment; sustainable buildings; sustainability indicators; sustainability; neighbourhood; building assessment systems; sustainability criteria		An alternative approach to conceptualizing and measuring the built environment is developed which forms the basis of a new assessment tool. The role of buildings is reframed to consider what capabilities for sustainability a building can provide to the inhabitants and local community. This capability to support sustainability is defined as the ability to improve the local quality of life (Human Development Index) whilst remaining below the environmental carrying capacity (environmental footprint). This approach has clear implications about the role of buildings in enabling residents and users to achieve these targets and outcomes. This shifts the focus of net-positive development toward configurations and characteristics of the built environment that are appropriate for a particular context. A Built Environment Sustainability Tool (BEST) is presented that defines and assesses these configurations and characteristics. Assessments can be conducted by measuring the extent to which required configurations and characteristics exist (i.e. 'the capability of the built environment to support sustainability'). BEST is compared with other green building rating tool approaches in order to review the methodology critically and to evaluate this as a means of improving built environment sustainability performance.	[Gibberd, Jeremy] Univ Pretoria, Dept Architecture, ZA-0028 Pretoria, South Africa; [Gibberd, Jeremy] CSIR, ZA-0001 Pretoria, South Africa; [Gibberd, Jeremy] Gauge, ZA-0028 Pretoria, South Africa	Gibberd, J (corresponding author), Univ Pretoria, Dept Architecture, Private Bag X20, ZA-0028 Pretoria, South Africa.	itshose@gmail.com						30	11	11	5	61	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0961-3218	1466-4321		BUILD RES INF	Build. Res. Informat.	JAN 2	2015	43	1			SI		49	61		10.1080/09613218.2014.930257			13	Construction & Building Technology	Construction & Building Technology	AQ4ZG	WOS:000342810000006		Green Submitted			2021-12-21	
J	Gharaibeh, NG; Valenzuela, B; Machado, J; Cook, S				Gharaibeh, Nasir G.; Valenzuela, Brian; Machado, Josue; Cook, Steve			Green Approach for Coping with the High Cost of Infrastructure Services in US Colonias	JOURNAL OF INFRASTRUCTURE SYSTEMS			English	Article						Infrastructure; Utilities; Urban development; Costs; United States; Mexico	TEXAS	Colonias are unincorporated settlements along the U.S.-Mexican border. The lack of access to infrastructure systems combined with poor housing conditions has resulted in excessively high cost of electricity and heating and cooking gas for colonia residents. The efficacy of a passive solar (PS) housing system in reducing home energy consumption and expenses in colonias has been evaluated using empirical data. The system is implemented in the Tierra Madre colonia in southern New Mexico and consists of PS housing design (orientation and windows), PS water heater, straw bale exterior walls, foundation insulation, and careful construction inspection for energy efficiency. Statistical and economic analyses of two years worth of monthly electricity and liquid propane gas bills (January 2005 to February 2007) from Tierra Madre and a directly adjacent conventional colonia (Sunland Park) showed that this system can be effective in reducing home energy consumption and cost. On average, a Tierra Madre house saves 5.868 million Btus every year compared to a Sunland Park house (representing 25% reduction in home energy consumption and a saving of $194.28 per house per year). The payback period for the Tierra Madre PS system (which is estimated to cost an extra $1,730 per house) is 10.5 years.	[Gharaibeh, Nasir G.] Texas A&M Univ, Dept Civil Engn, College Stn, TX 77843 USA; [Valenzuela, Brian; Machado, Josue; Cook, Steve] Univ Texas El Paso, Ctr Environm Resource Management, Energy Ctr, El Paso, TX 79968 USA	Gharaibeh, NG (corresponding author), Texas A&M Univ, Dept Civil Engn, CE TTI Bldg, College Stn, TX 77843 USA.	ngharaibeh@civil.tamu.edu; stevec@utep.edu			U.S. Department of Housing and Urban Development (HUD)	Research supported by the U.S. Department of Housing and Urban Development (HUD) under the "A Partnership for Advancing Technology in Colonia Housing (PATCH)" project.		18	1	1	0	7	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	1076-0342	1943-555X		J INFRASTRUCT SYST	J. Infrastruct. Syst.	DEC	2009	15	4					417	424		10.1061/(ASCE)1076-0342(2009)15:4(417)			8	Engineering, Civil	Engineering	520FX	WOS:000271827600019					2021-12-21	
J	Walker, G; Brown, S; Neven, L				Walker, Gordon; Brown, Sam; Neven, Louis			Thermal comfort in care homes: vulnerability, responsibility and 'thermal care'	BUILDING RESEARCH AND INFORMATION			English	Article						agency; care; care homes; elderly people; ethics; older people; space heating; thermal comfort; user needs	OLDER-PEOPLE; ENERGY; COLD; ENGLAND; DEATHS; FUTURE; HEALTH	Care homes are a distinctive setting for the management of thermal comfort due to the expectations involving the provision of both a home environment and caring service. Based on six UK case studies, the care home setting is investigated for how owners, managers and staff understand thermal needs and how their management of thermal comfort is shaped. The core function of good quality care is understood as closely related to the provision of thermal comfort. The association between old and cold' and the obligations that follow for the provision of care are deeply entrenched in activities: such as the provision of hot drinks, use of blankets and the non-stop operation of heating systems. The responsibility for the provision of thermal care' for residents is challenging and complicated by the diversity of people living (and working) together, their occupation of communal spaces, and the interactions between the means of providing thermal comfort and physical safety. The wider implications are identified for the uptake of sustainable technology, patterns of thermal-related vulnerability and, most significantly, for how the ethics, agency and relationality of thermal care provision are to be understood. Future research needs and directions are considered.	[Walker, Gordon; Brown, Sam] Univ Lancaster, Lancaster Environm Ctr, Lancaster LA1 4YQ, England; [Neven, Louis] Avans Univ Appl Sci, Healthcare Acad, POB 90-116, NL-4800 RA Breda, Netherlands	Walker, G; Brown, S (corresponding author), Univ Lancaster, Lancaster Environm Ctr, Lancaster LA1 4YQ, England.; Neven, L (corresponding author), Avans Univ Appl Sci, Healthcare Acad, POB 90-116, NL-4800 RA Breda, Netherlands.	g.p.walker@lancaster.ac.uk; brownsj999@hotmail.com; lbm.neven@avans.nl			Engineering and Physical Sciences Research CouncilUK Research & Innovation (UKRI)Engineering & Physical Sciences Research Council (EPSRC); EDF Research and Development [EP/H051082/1]; Engineering and Physical Sciences Research CouncilUK Research & Innovation (UKRI)Engineering & Physical Sciences Research Council (EPSRC) [EP/H051082/1] Funding Source: researchfish; Natural Environment Research CouncilUK Research & Innovation (UKRI)Natural Environment Research Council (NERC) [ceh010010] Funding Source: researchfish; EPSRCUK Research & Innovation (UKRI)Engineering & Physical Sciences Research Council (EPSRC) [EP/H051082/1] Funding Source: UKRI	The research project was carried out as part of the 'People, Energy and Buildings' Programme funded by the Engineering and Physical Sciences Research Council with EDF Research and Development [project grant EP/H051082/1].		46	19	19	0	23	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0961-3218	1466-4321		BUILD RES INF	Build. Res. Informat.	FEB 17	2016	44	2					135	146		10.1080/09613218.2014.998552			12	Construction & Building Technology	Construction & Building Technology	DB7KU	WOS:000368694800002		Green Accepted			2021-12-21	
J	Peltomaa, J; Mela, H; Hilden, M				Peltomaa, Juha; Mela, Hanna; Hilden, Mikael			Housing managers as middle actors implementing sustainable housing policies in Finland	BUILDING RESEARCH AND INFORMATION			English	Article						Policy implementation; sustainable buildings; building management; smart meters; intermediaries; housing managers	STREET-LEVEL ORGANIZATIONS; INTERMEDIARIES; TRANSITIONS; GOVERNANCE; INNOVATION; BARRIERS; RETROFIT	Implementing policies for sustainability transitions calls for actors that translate policy aims into practical solutions. This is particularly important in cases where policies require the application of new technologies. An example of such a policy is the requirement to install apartment-level water meters with the purpose of enabling fair invoicing and the saving of water. Economic incentives are expected to fulfil the objectives. In Finland, professional housing managers provide expert services that are crucial for implementing the policy requirements on metering in buildings. In this, they become middle actors between policy, technology, residents and their practices. In this study, the role of housing managers and their relationship to the different rationales that are used to justify decisions on apartment-level water metering is explored. The study shows that, although housing managers emphasize economic aspects, they also recognize technological and equity aspects. This raises questions of how middle actors should be considered in developing policies for sustainable housing. The results suggest that progress could be made by recognizing them in policy development and by raising their awareness as true intermediaries in advancing wider sustainability goals.	[Peltomaa, Juha; Mela, Hanna; Hilden, Mikael] Finnish Environm Inst, Helsinki, Finland	Peltomaa, J (corresponding author), Finnish Environm Inst, Helsinki, Finland.	juha.peltomaa@ymparisto.fi		Peltomaa, Juha/0000-0002-7703-9822	Strategic Research Council at the Academy of Finland [303481]	The research work presented in this paper was carried out as part of the DAC (Dwellers in Agile Cities) research project funded by the Strategic Research Council at the Academy of Finland (research grant 303481).		41	1	1	2	11	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0961-3218	1466-4321		BUILD RES INF	Build. Res. Informat.	JAN 2	2020	48	1					53	66		10.1080/09613218.2019.1655629		AUG 2019	14	Construction & Building Technology	Construction & Building Technology	JB8AH	WOS:000483234800001					2021-12-21	
J	Machline, E; Pearlmutter, D; Schwartz, M				Machline, Elise; Pearlmutter, David; Schwartz, Moshe			Parisian eco-districts: low energy and affordable housing?	BUILDING RESEARCH AND INFORMATION			English	Article						affordable housing; communities; eco-neighbourhood; gentrification; public policy; social diversity; social housing; urban politics; France		This paper examines how policies and practices for affordable housing in Paris, especially green' housing for the poor, are being subverted to retain or attract the middle class: the greentrification' of lower-class neighbourhoods. From the 1960s onward, many middle- and working-class households have left Paris due to de-industrialization and the city's high housing costs. To bring these middle classes back, the municipality initiated a policy calling for increased social diversity, using social housing as its main policy tool. In France the provision of public housing is legally mandated, and compared with international standards, the income ceilings for gaining access to it are high. Thus, municipalities may pursue urban renovation and construct social housing for the middle class to replace substandard buildings occupied by low-income populations. The Paris municipality has established green' residential eco-districts known as eco-quartiers'. In the national eco-district programme, the neighbourhoods must meet environmental performance criteria, show potential for economic development, and provide social and functional diversity. Thus, housing location and price must fit the needs of the existing residents. However, most green' subsidized housing in Paris is for the middle class. Social diversity has become a means of redistribution: more middle class and fewer poor people.	[Machline, Elise; Pearlmutter, David; Schwartz, Moshe] Ben Gurion Univ Negev, Blaustein Inst Desert Res, Beer Sheva, Israel	Machline, E (corresponding author), Ben Gurion Univ Negev, Blaustein Inst Desert Res, Beer Sheva, Israel.	elise.machline@gmail.com	Pearlmutter, David/F-1379-2012	Pearlmutter, David/0000-0002-0775-6770				35	5	5	0	17	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0961-3218	1466-4321		BUILD RES INF	Build. Res. Informat.		2018	46	6					636	652		10.1080/09613218.2016.1258852			17	Construction & Building Technology	Construction & Building Technology	GG4SV	WOS:000432687400002					2021-12-21	
J	Eker, S; Zimmermann, N; Carnohan, S; Davies, M				Eker, Sibel; Zimmermann, Nici; Carnohan, Shane; Davies, Mike			Participatory system dynamics modelling for housing, energy and wellbeing interactions	BUILDING RESEARCH AND INFORMATION			English	Article						energy efficiency; housing policy; public policy; simulation modelling; stakeholder participation; system dynamics; wellbeing	UNINTENDED CONSEQUENCES; RESIDENTIAL SECTOR; BUILDINGS RESEARCH; EFFICIENCY SCHEME; BUILT ENVIRONMENT; DECISION-SUPPORT; CO2 EMISSIONS; UK; POLICY; CONSTRUCTION	The built environment is a key target of decarbonization policies. However, such policies often have a narrow objective and narrow focus, resulting in policy-resistance' and unintended consequences. The literature attributes these unintended consequences to a narrow financial focus, adverse incentives, and inadequate handling of knowledge, skills, communication and feedback gaps, but it provides little advice on how these complex interactions can be captured. This paper illustrates the development and application of an integrated approach to address these complex interactions with regard to housing performance, energy, communal spaces and wellbeing. In particular, it explores the dynamics created by these relationships with simulation modelling in participatory settings, and with a diverse group of stakeholders. The simulation results suggest that monitoring is key to improve the performance of the housing stock besides energy efficiency; and investments in communal spaces positively affect the adoption of energy-efficiency measures and the wellbeing of residents. The evaluation results for participatory workshops show this approach was found useful by the stakeholders for supporting more integrated decision-making about housing. In future research, this approach can be implemented for policy problems in specific contexts.	[Eker, Sibel; Zimmermann, Nici; Carnohan, Shane; Davies, Mike] UCL, Bartlett Sch Environm Energy & Resources, UCL Inst Environm Design & Engn, London, England; [Eker, Sibel] IIASA, Laxenburg, Austria; [Carnohan, Shane] William D Ruckelshaus Ctr Collaborat Governance &, Seattle, WA USA	Zimmermann, N (corresponding author), UCL, Bartlett Sch Environm Energy & Resources, UCL Inst Environm Design & Engn, London, England.	n.zimmermann@ucl.ac.uk	Zimmermann, Nici/O-3196-2017; Eker, Sibel/I-3780-2019	Zimmermann, Nici/0000-0003-2344-7238; Eker, Sibel/0000-0003-2264-132X; Carnohan, Shane/0000-0003-0083-0269; Davies, Michael/0000-0003-2173-7063	CBES Platform on The Unintended Consequences of Decarbonising the Built Environment by the Engineering and Physical Sciences Research Council (EPSRC) of the UKUK Research & Innovation (UKRI)Engineering & Physical Sciences Research Council (EPSRC) [EP/I02929X/1]; EPSRCUK Research & Innovation (UKRI)Engineering & Physical Sciences Research Council (EPSRC) [EP/K503745/1, M.2.5]; EPSRCUK Research & Innovation (UKRI)Engineering & Physical Sciences Research Council (EPSRC) [EP/P022405/1] Funding Source: UKRI	This study was funded by the CBES Platform [grant number EP/I02929X/1] on The Unintended Consequences of Decarbonising the Built Environment provided by the Engineering and Physical Sciences Research Council (EPSRC) of the UK. The stakeholder work was also supported by the EPSRC Impact Acceleration Account awarded to UCL [grant number EP/K503745/1, project M.2.5].		73	19	19	3	11	TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND	0961-3218	1466-4321		BUILD RES INF	Build. Res. Informat.		2018	46	7					738	754		10.1080/09613218.2017.1362919			17	Construction & Building Technology	Construction & Building Technology	GQ8HK	WOS:000441993000004		hybrid, Green Published			2021-12-21	
J	Pradhan, A; Ergen, E; Akinci, B				Pradhan, Anu; Ergen, Esin; Akinci, Burcu			Technological Assessment of Radio Frequency Identification Technology for Indoor Localization	JOURNAL OF COMPUTING IN CIVIL ENGINEERING			English	Article							TRACKING; LOCATION	Indoor localization is needed for guiding people who are not familiar with a facility. This need is more critical when guidance is needed to locate people or objects that need immediate attention. For example, an inexperienced facility worker might need to locate a building component (e.g., leaking pipe) for repair to prevent any damage to a facility or its residents. In such situations, an approach that can help the user to reach his/her destination point (i.e., a component of interest or a specific location in a facility) based on his/her current location is desired. To provide such guidance, the location of a person needs to be determined at a given point in time. This process is known as localization. The objective of this research study is to determine the technological viability of using radio frequency identification (RFID) to support localization. To assess the capability of RFID for localization, the writers conducted multiple field tests under real operating conditions within a facility at Carnegie Mellon University. Hypothesis tests and K-nearest neighborhood algorithm were used to determine the technological feasibility of RFID to support localization. The results showed that it is possible to identify the location of a user using this approach; however, some improvements in accuracy are needed.	[Pradhan, Anu; Akinci, Burcu] Carnegie Mellon Univ, Dept Civil & Environm Engn, Pittsburgh, PA 15213 USA; [Ergen, Esin] Istanbul Tech Univ, Dept Civil Engn, TR-34469 Istanbul, Turkey	Pradhan, A (corresponding author), Carnegie Mellon Univ, Dept Civil & Environm Engn, Pittsburgh, PA 15213 USA.	bakinci@cmu.edu	ergen, esin/C-5510-2013; Ergen, Esin/ABA-8121-2020	ergen, esin/0000-0001-6413-4647; Ergen, Esin/0000-0001-6413-4647	The Pennsylvania Infrastructure Technology Alliance (PITA)	The writers greatly appreciate the assistance of Mr. Michael Condon and Mr. Thomas Hendrickson during the data collection process. In addition, the assistance of the CMU facility management service is greatly appreciated. This work is partially supported by The Pennsylvania Infrastructure Technology Alliance (PITA). Any opinions, findings, conclusions, or recommendations expressed in this report are those of the writers and do not necessarily reflect the views of the PITA.		29	60	61	0	12	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	0887-3801	1943-5487		J COMPUT CIVIL ENG	J. Comput. Civil. Eng.	JUL-AUG	2009	23	4					230	238		10.1061/(ASCE)0887-3801(2009)23:4(230)			9	Computer Science, Interdisciplinary Applications; Engineering, Civil	Computer Science; Engineering	458VJ	WOS:000267053700004					2021-12-21	
J	Mavrogianni, A; Taylor, J; Davies, M; Thoua, C; Kolm-Murray, J				Mavrogianni, A.; Taylor, J.; Davies, M.; Thoua, C.; Kolm-Murray, J.			Urban social housing resilience to excess summer heat	BUILDING RESEARCH AND INFORMATION			English	Article						public health; heat stress; indoor air quality; thermal comfort; resilience; overheating; climate change; housing; adaptation	INDOOR OVERHEATING RISK; LONDON DOMESTIC STOCK; CLIMATE-CHANGE; PUBLIC-HEALTH; UK; EXPOSURE; PM2.5; DWELLINGS; DEMAND; EUROPE	The potential levels of exposure to indoor overheating in an urban environment are assessed for vulnerable social housing residents. Particular focus is given to the synergistic effects between summertime ventilation behaviour, indoor temperature and air pollutant concentration in relation to energy retrofit and climate change. Three different types of social housing are investigated (1900s' low-rise, 1950s' mid-rise and 1960s' high-rise). The case study dwellings are located in Central London and occupied by vulnerable individuals (elderly and/or people suffering from ill-health or mobility impairment). Indoor temperature monitoring suggests that occupants are already exposed to some degree of overheating; the highest levels of overheating occur in 1960s' high-rise tower blocks. The thermal and airflow performance simulation of a mid-floor flat in the 1960s' block under the current and projected future climate indicates that improved natural ventilation strategies may reduce overheating risk to a certain extent, with night cooling and shading being slightly more effective than all-day rapid ventilation. However, their potential may be limited in future due to high external temperatures and the undesired ingress of outdoor pollutants. This highlights the need for the development of combined strategies aiming to achieve both indoor thermal comfort and air quality.	[Mavrogianni, A.; Taylor, J.; Davies, M.; Thoua, C.] UCL, Inst Environm Design & Engn, London WC1H 0NN, England; [Kolm-Murray, J.] London Borough Islington Council, London N7 8PT, England	Mavrogianni, A (corresponding author), UCL, Inst Environm Design & Engn, Cent House,14 Upper Woburn Pl, London WC1H 0NN, England.	a.mavrogianni@ucl.ac.uk; j.g.taylor@ucl.ac.uk; michael.davies@ucl.ac.uk; c.thoua.12@alumni.ucl.ac.uk; john.kolm-murray@islington.gov.uk	Taylor, Jonathon/B-1558-2018	Taylor, Jonathon/0000-0003-3485-1404; Mavrogianni, Anna/0000-0002-5104-1238; Davies, Michael/0000-0003-2173-7063	Natural Environment Research Council (NERC) project 'Air Pollution and WEather-related Health Impacts: Methodological Study based On Spatio-temporally Disaggregated Multi-pollutant Models for Present Day and FuturE' (AWESOME) [NE/I007849/1]; National Institute for Health Research Health Protection Research Unit (NIHR HPRU) in Environmental Change and Health at the London School of Hygiene and Tropical Medicine in partnership with Public Health England (PHE); Engineering and Physical Sciences Research CouncilUK Research & Innovation (UKRI)Engineering & Physical Sciences Research Council (EPSRC) [EP/I02929X/1] Funding Source: researchfish; Natural Environment Research CouncilUK Research & Innovation (UKRI)Natural Environment Research Council (NERC) [NE/I007849/1] Funding Source: researchfish; EPSRCUK Research & Innovation (UKRI)Engineering & Physical Sciences Research Council (EPSRC) [EP/I02929X/1] Funding Source: UKRI; NERCUK Research & Innovation (UKRI)Natural Environment Research Council (NERC) [NE/I007849/1] Funding Source: UKRI	This study was undertaken as part of the Department for Environment, Food and Rural Affairs (DEFRA) 'Climate Resilience Islington South Project' (CRISP). Part of this work was also funded by the Natural Environment Research Council (NERC) project 'Air Pollution and WEather-related Health Impacts: Methodological Study based On Spatio-temporally Disaggregated Multi-pollutant Models for Present Day and FuturE' (AWESOME; grant number NE/I007849/1) and by the National Institute for Health Research Health Protection Research Unit (NIHR HPRU) in Environmental Change and Health at the London School of Hygiene and Tropical Medicine in partnership with Public Health England (PHE). The views expressed are those of the author(s) and not necessarily those of the DEFRA, NERC, NHS, NIHR, Department of Health or PHE.		60	41	41	4	111	TAYLOR & FRANCIS LTD	ABINGDON	4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0961-3218	1466-4321		BUILD RES INF	Build. Res. Informat.	MAY 4	2015	43	3			SI		316	333		10.1080/09613218.2015.991515			18	Construction & Building Technology	Construction & Building Technology	CA7IL	WOS:000349090900005					2021-12-21	
